title,speaker,song_number,word
Right Hand Man,ANGELICA/ELIZA/PEGGY/WOMEN,8,whoa
Right Hand Man,HAMILTON,8,write
Right Hand Man,HAMILTON,8,congress
Right Hand Man,HAMILTON,8,em
Right Hand Man,HAMILTON,8,supplies
Right Hand Man,HAMILTON,8,rally
Right Hand Man,HAMILTON,8,guys
Right Hand Man,HAMILTON,8,master
Right Hand Man,HAMILTON,8,element
Right Hand Man,HAMILTON,8,surprise
Right Hand Man,COMPANY,8,chicka
Right Hand Man,COMPANY,8,boom
Right Hand Man,ANGELICA/ELIZA/PEGGY/WOMEN,8,whoa
Right Hand Man,ANGELICA/ELIZA/PEGGY/WOMEN,8,whoa
Right Hand Man,ANGELICA/ELIZA/PEGGY/WOMEN,8,whoa
Right Hand Man,HAMILTON,8,rise
Right Hand Man,HAMILTON,8,station
Right Hand Man,HAMILTON,8,organize
Right Hand Man,HAMILTON,8,information
Right Hand Man,ANGELICA/ELIZA/PEGGY/WOMEN,8,whoa
Right Hand Man,ANGELICA/ELIZA/PEGGY/WOMEN,8,whoa
Right Hand Man,ANGELICA/ELIZA/PEGGY/WOMEN,8,whoa
Right Hand Man,HAMILTON,8,til
Right Hand Man,HAMILTON,8,rise
Right Hand Man,HAMILTON,8,occasion
Right Hand Man,HAMILTON,8,nation
Right Hand Man,HAMILTON,8,sir
Right Hand Man,HAMILTON,8,rise
Right Hand Man,ANGELICA/ELIZA/HAMILTON/PEGGY & WOMEN,8,rise
Right Hand Man,ANGELICA/ELIZA/HAMILTON/PEGGY,8,rise
Right Hand Man,WASHINGTON,8,hand
Right Hand Man,COMPANY,8,boom
A Winter's Ball,BURR,9,bastard
A Winter's Ball,BURR,9,orphan
A Winter's Ball,BURR,9,son
A Winter's Ball,BURR,9,whore
A Winter's Ball,BURR,9,grow
A Winter's Ball,BURR,9,phenomenon
A Winter's Ball,BURR,9,watch
A Winter's Ball,BURR,9,obnoxious
A Winter's Ball,BURR,9,arrogant
A Winter's Ball,BURR,9,loudmouth
A Winter's Ball,BURR,9,bother
A Winter's Ball,BURR,9,seated
A Winter's Ball,BURR,9,hand
A Winter's Ball,BURR,9,father
A Winter's Ball,BURR,9,washington
A Winter's Ball,BURR,9,hires
A Winter's Ball,BURR,9,hamilton
A Winter's Ball,BURR,9,sight
A Winter's Ball,BURR,9,hamilton
A Winter's Ball,BURR,9,fight
A Winter's Ball,BURR,9,write
A Winter's Ball,BURR,9,hamilton's
A Winter's Ball,BURR,9,skill
A Winter's Ball,BURR,9,quill
A Winter's Ball,BURR,9,undeniable
A Winter's Ball,BURR,9,common
A Winter's Ball,BURR,9,reliable
A Winter's Ball,ALL MEN,9,ladies
A Winter's Ball,BURR,9,deflower
A Winter's Ball,ALL MEN,9,ladies
A Winter's Ball,BURR,9,proximity
A Winter's Ball,BURR,9,power
A Winter's Ball,ALL MEN,9,ladies
A Winter's Ball,BURR,9,delighted
A Winter's Ball,BURR,9,distracted
A Winter's Ball,BURR,9,martha
A Winter's Ball,BURR,9,washington
A Winter's Ball,BURR,9,named
A Winter's Ball,BURR,9,feral
A Winter's Ball,BURR,9,tomcat
A Winter's Ball,HAMILTON,9,true
A Winter's Ball,FULL COMPANY,9,1780
A Winter's Ball,BURR,9,winter's
A Winter's Ball,BURR,9,ball
A Winter's Ball,BURR,9,schuyler
A Winter's Ball,BURR,9,sisters
A Winter's Ball,BURR,9,envy
A Winter's Ball,BURR,9,yo
A Winter's Ball,BURR,9,marry
A Winter's Ball,BURR,9,sister
A Winter's Ball,BURR,9,rich
A Winter's Ball,BURR,9,son
A Winter's Ball,HAMILTON,9,question
A Winter's Ball,HAMILTON,9,burr
A Winter's Ball,BURR/HAMILTON/LAURENS,9,hey
A Winter's Ball,BURR/HAMILTON/LAURENS,9,hey
A Winter's Ball,BURR/HAMILTON/LAURENS,9,hey
A Winter's Ball,BURR/HAMILTON/LAURENS,9,hey
Helpless,BURR/HAMILTON/LAURENS & ALL WOMEN (EXCEPT ELIZA),10,hey
Helpless,BURR/HAMILTON/LAURENS & ALL WOMEN (EXCEPT ELIZA),10,hey
Helpless,BURR/HAMILTON/LAURENS & ALL WOMEN (EXCEPT ELIZA),10,hey
Helpless,BURR/HAMILTON/LAURENS & ALL WOMEN (EXCEPT ELIZA),10,hey
Helpless,ELIZA,10,ohh
Helpless,WOMEN,10,hey
Helpless,WOMEN,10,hey
Helpless,WOMEN,10,hey
Helpless,WOMEN,10,hey
Helpless,ELIZA,10,dooo
Helpless,ELIZA,10,hey
Helpless,WOMEN,10,hey
Helpless,WOMEN,10,hey
Helpless,WOMEN,10,hey
Helpless,WOMEN,10,hey
Helpless,ELIZA,10,ohh
Helpless,WOMEN,10,hey
Helpless,WOMEN,10,hey
Helpless,WOMEN,10,hey
Helpless,WOMEN,10,hey
Helpless,ELIZA,10,dooo
Helpless,ELIZA,10,boy
Helpless,WOMEN,10,hey
Helpless,WOMEN,10,hey
Helpless,WOMEN,10,hey
Helpless,WOMEN,10,hey
Helpless,ELIZA & WOMEN,10,helpless
Helpless,ELIZA & WOMEN,10,eyes
Helpless,ELIZA & WOMEN,10,sky's
Helpless,ELIZA & WOMEN,10,limit
Helpless,ELIZA & WOMEN,10,helpless
Helpless,ELIZA & WOMEN,10,count
Helpless,ELIZA & WOMEN,10,drownin
Helpless,ELIZA & WOMEN,10,em
Helpless,ELIZA,10,type
Helpless,ELIZA,10,grab
Helpless,ELIZA,10,spotlight
Helpless,ELIZA,10,revel
Helpless,ELIZA,10,rebels
Helpless,ELIZA,10,hot
Helpless,ELIZA,10,night
Helpless,ELIZA,10,laughin
Helpless,ELIZA,10,sister
Helpless,ELIZA,10,dazzling
Helpless,ELIZA,10,walked
Helpless,ELIZA,10,heart
Helpless,ELIZA,10,boom
Helpless,ELIZA,10,tryin
Helpless,ELIZA,10,catch
Helpless,ELIZA,10,eye
Helpless,ELIZA,10,ballroom
Helpless,ELIZA,10,everybody's
Helpless,ELIZA,10,dancin
Helpless,ELIZA,10,band's
Helpless,ELIZA,10,top
Helpless,ELIZA,10,volume
Helpless,ELIZA & WOMEN,10,grind
Helpless,ELIZA & WOMEN,10,rhythm
Helpless,ELIZA & WOMEN,10,wine
Helpless,ELIZA & WOMEN,10,dine
Helpless,ELIZA,10,grab
Helpless,ELIZA,10,sister
Helpless,ELIZA,10,whisper
Helpless,ELIZA,10,yo
Helpless,ELIZA,10,one's
Helpless,ELIZA,10,mine
Helpless,WOMEN,10,ooh
Helpless,ELIZA,10,sister
Helpless,WOMEN,10,ooh
Helpless,ELIZA,10,nervous
Helpless,ELIZA,10,thinking
Helpless,ELIZA,10,gonna
Helpless,WOMEN,10,ooh
Helpless,ELIZA,10,grabbed
Helpless,ELIZA,10,arm
Helpless,ELIZA,10,thinking
Helpless,WOMEN,10,ooh
Helpless,ELIZA,10,suddenly
Helpless,ELIZA,10,helpless
Helpless,WOMEN,10,eyes
Helpless,WOMEN,10,eyes
Helpless,WOMEN,10,sky's
Helpless,WOMEN,10,limit
Helpless,WOMEN,10,helpless
Helpless,ELIZA,10,yeah
Helpless,ELIZA,10,helpless
Helpless,WOMEN,10,count
Helpless,WOMEN,10,drownin
Helpless,WOMEN,10,em
Helpless,WOMEN,10,helpless
Helpless,WOMEN,10,eyes
Helpless,WOMEN,10,sky's
Helpless,WOMEN,10,limit
Helpless,WOMEN,10,helpless
Helpless,ELIZA,10,count
Helpless,ELIZA,10,drownin
Helpless,ELIZA,10,em
Helpless,WOMEN,10,count
Helpless,WOMEN,10,drownin
Helpless,WOMEN,10,em
Helpless,HAMILTON,10,taking
Helpless,ANGELICA,10,change
Helpless,ANGELICA,10,life
Helpless,HAMILTON,10,means
Helpless,HAMILTON,10,lead
Helpless,ELIZA,10,elizabeth
Helpless,ELIZA,10,schuyler
Helpless,ELIZA,10,pleasure
Helpless,ELIZA,10,meet
Helpless,HAMILTON,10,schuyler
Helpless,ANGELICA,10,sister
Helpless,ELIZA,10,service
Helpless,HAMILTON,10,takes
Helpless,HAMILTON,10,fighting
Helpless,HAMILTON,10,war
Helpless,HAMILTON,10,meet
Helpless,HAMILTON,10,worth
Helpless,ANGELICA,10,leave
Helpless,ELIZA & WOMEN,10,week
Helpless,ELIZA,10,writin
Helpless,ELIZA,10,letter
Helpless,ELIZA,10,nightly
Helpless,ELIZA,10,life
Helpless,ELIZA,10,letter
Helpless,ELIZA,10,write
Helpless,ELIZA,10,laughin
Helpless,ELIZA,10,sister
Helpless,ELIZA,10,cuz
Helpless,ELIZA,10,form
Helpless,ELIZA,10,harem
Helpless,ANGELICA,10,sayin
Helpless,ANGELICA,10,loved
Helpless,ANGELICA,10,share
Helpless,ELIZA,10,ha
Helpless,ELIZA,10,weeks
Helpless,ELIZA,10,living
Helpless,ELIZA,10,stressin
Helpless,WOMEN,10,stressin
Helpless,ELIZA,10,father's
Helpless,ELIZA,10,stone
Helpless,ELIZA,10,faced
Helpless,ELIZA,10,blessin
Helpless,WOMEN,10,blessin
Helpless,ELIZA,10,dying
Helpless,ELIZA,10,inside
Helpless,ELIZA,10,wine
Helpless,ELIZA,10,dine
Helpless,ELIZA,10,tryin
Helpless,ELIZA,10,cry
Helpless,ELIZA,10,mind
Helpless,WOMEN,10,ooh
Helpless,ELIZA,10,father
Helpless,ELIZA,10,makes
Helpless,WOMEN,10,ooh
Helpless,ELIZA,10,panic
Helpless,ELIZA,10,thinking
Helpless,ELIZA,10,ooh
Helpless,ELIZA,10,shakes
Helpless,ELIZA,10,hand
Helpless,ELIZA,10,true
Helpless,WOMEN,10,ooh
Helpless,ELIZA,10,smiling
Helpless,ELIZA,10,helpless
Helpless,WOMEN,10,helpless
Helpless,WOMEN,10,eyes
Helpless,WOMEN,10,sky's
Helpless,WOMEN,10,limit
Helpless,WOMEN,10,helpless
Helpless,ELIZA,10,helpless
Helpless,WOMEN,10,count
Helpless,WOMEN,10,drownin
Helpless,WOMEN,10,em
Helpless,ELIZA,10,hoo
Helpless,WOMEN,10,helpless
Helpless,ELIZA,10,boy
Helpless,ELIZA,10,mine
Helpless,ELIZA,10,boy
Helpless,ELIZA,10,mine
Helpless,WOMEN,10,eyes
Helpless,WOMEN,10,sky's
Helpless,WOMEN,10,limit
Helpless,WOMEN,10,helpless
Helpless,ELIZA,10,helpless
Helpless,ELIZA,10,helpless
Helpless,ELIZA,10,count
Helpless,ELIZA,10,drownin
Helpless,ELIZA,10,em
Helpless,WOMEN,10,count
Helpless,WOMEN,10,drownin
Helpless,WOMEN,10,em
Helpless,HAMILTON,10,eliza
Helpless,HAMILTON,10,dollar
Helpless,HAMILTON,10,acre
Helpless,HAMILTON,10,land
Helpless,HAMILTON,10,troop
Helpless,HAMILTON,10,command
Helpless,HAMILTON,10,dollop
Helpless,HAMILTON,10,fame
Helpless,HAMILTON,10,have's
Helpless,HAMILTON,10,honor
Helpless,HAMILTON,10,tolerance
Helpless,HAMILTON,10,pain
Helpless,HAMILTON,10,couple
Helpless,HAMILTON,10,college
Helpless,HAMILTON,10,credits
Helpless,HAMILTON,10,top
Helpless,HAMILTON,10,notch
Helpless,HAMILTON,10,brain
Helpless,HAMILTON,10,insane
Helpless,HAMILTON,10,family
Helpless,HAMILTON,10,brings
Helpless,HAMILTON,10,peggy
Helpless,HAMILTON,10,confides
Helpless,HAMILTON,10,angelica
Helpless,HAMILTON,10,bite
Helpless,HAMILTON,10,stress
Helpless,HAMILTON,10,love
Helpless,HAMILTON,10,doubt
Helpless,HAMILTON,10,harlem
Helpless,HAMILTON,10,figure
Helpless,HAMILTON,10,livin
Helpless,HAMILTON,10,family
Helpless,HAMILTON,10,child
Helpless,HAMILTON,10,father
Helpless,HAMILTON,10,left
Helpless,HAMILTON,10,mother
Helpless,HAMILTON,10,died
Helpless,HAMILTON,10,grew
Helpless,HAMILTON,10,buckwild
Helpless,HAMILTON,10,forget
Helpless,HAMILTON,10,mother's
Helpless,HAMILTON,10,real
Helpless,HAMILTON,10,alive
Helpless,HAMILTON,10,eliza
Helpless,HAMILTON,10,swear
Helpless,HAMILTON,10,god
Helpless,HAMILTON,10,feel
Helpless,WOMEN,10,helpless
Helpless,HAMILTON,10,eliza
Helpless,WOMEN,10,helpless
Helpless,WOMEN,10,helpless
Helpless,ELIZA,10,hey
Helpless,ELIZA,10,yeah
Helpless,ELIZA,10,yeah
Helpless,WOMEN,10,count
Helpless,WOMEN,10,drownin
Helpless,WOMEN,10,em
Helpless,ELIZA,10,count
Helpless,WOMEN,10,helpless
Helpless,HAMILTON,10,life
Helpless,HAMILTON,10,gon
Helpless,HAMILTON,10,fine
Helpless,HAMILTON,10,eliza's
Helpless,WOMEN,10,helpless
Helpless,ELIZA,10,eyes
Helpless,ELIZA,10,sky's
Helpless,ELIZA,10,limit
Helpless,WOMEN,10,helpless
Helpless,WOMEN,10,count
Helpless,WOMEN,10,drownin
Helpless,WOMEN,10,em
Helpless,WOMEN,10,drownin
Helpless,WOMEN,10,em
Helpless,WOMEN,10,york
Helpless,WOMEN,10,york
Helpless,WOMEN,10,york
Helpless,ELIZA,10,helpless
Satisfied,LAURENS,11,alright
Satisfied,LAURENS,11,alright
Satisfied,LAURENS,11,talkin
Satisfied,LAURENS,11,maid
Satisfied,LAURENS,11,honor
Satisfied,LAURENS,11,angelica
Satisfied,LAURENS,11,schuyler
Satisfied,ANGELICA,11,toast
Satisfied,ANGELICA,11,groom
Satisfied,MEN,11,groom
Satisfied,MEN,11,groom
Satisfied,COMPANY (EXCEPT ANGELICA),11,groom
Satisfied,ANGELICA,11,bride
Satisfied,WOMEN,11,bride
Satisfied,MEN,11,bride
Satisfied,COMPANY (EXCEPT ANGELICA),11,bride
Satisfied,ANGELICA,11,sister
Satisfied,MEN,11,angelica
Satisfied,MEN,11,angelica
Satisfied,COMPANY (EXCEPT ANGELICA),11,angelica
Satisfied,ANGELICA,11,union
Satisfied,COMPANY (EXCEPT ANGELICA),11,union
Satisfied,COMPANY (EXCEPT ANGELICA),11,revolution
Satisfied,ANGELICA,11,hope
Satisfied,ANGELICA,11,provide
Satisfied,ELIZA & WOMEN,11,provide
Satisfied,COMPANY (EXCEPT ANGELICA),11,provide
Satisfied,ANGELICA,11,satisfied
Satisfied,ELIZA/HAMILTON & MEN & WOMEN,11,rewind
Satisfied,Recorded Samples,11,rewind
Satisfied,Recorded Samples,11,rewind
Satisfied,Recorded Samples,11,helpless
Satisfied,Recorded Samples,11,sky's
Satisfied,Recorded Samples,11,sky's
Satisfied,Recorded Samples,11,drownin
Satisfied,Recorded Samples,11,em
Satisfied,Recorded Samples,11,drownin
Satisfied,Recorded Samples,11,rewind
Satisfied,Recorded Samples,11,remember
Satisfied,Recorded Samples,11,night
Satisfied,Recorded Samples,11,rewind
Satisfied,Recorded Samples,11,remember
Satisfied,Recorded Samples,11,night
Satisfied,Recorded Samples,11,rewind
Satisfied,Recorded Samples,11,remember
Satisfied,Recorded Samples,11,night
Satisfied,Recorded Samples,11,remember
Satisfied,ANGELICA,11,remember
Satisfied,ANGELICA,11,night
Satisfied,ANGELICA,11,regret
Satisfied,ANGELICA,11,night
Satisfied,ANGELICA,11,rest
Satisfied,ANGELICA,11,days
Satisfied,ANGELICA,11,remember
Satisfied,ANGELICA,11,soldier
Satisfied,ANGELICA,11,boys
Satisfied,ANGELICA,11,tripping
Satisfied,ANGELICA,11,win
Satisfied,ANGELICA,11,praise
Satisfied,ANGELICA,11,remember
Satisfied,ANGELICA,11,dreamlike
Satisfied,ANGELICA,11,candlelight
Satisfied,ANGELICA,11,dream
Satisfied,ANGELICA,11,alexander
Satisfied,ANGELICA,11,forget
Satisfied,ANGELICA,11,time
Satisfied,ANGELICA,11,intelligent
Satisfied,ANGELICA,11,eyes
Satisfied,ANGELICA,11,hunger
Satisfied,ANGELICA,11,pang
Satisfied,ANGELICA,11,frame
Satisfied,ANGELICA,11,forgot
Satisfied,ANGELICA,11,dang
Satisfied,ANGELICA,11,set
Satisfied,ANGELICA,11,heart
Satisfied,ANGELICA,11,aflame
Satisfied,ANGELICA,11,ev'ry
Satisfied,ANGELICA,11,aflame
Satisfied,FULL COMPANY,11,game
Satisfied,HAMILTON,11,strike
Satisfied,HAMILTON,11,woman
Satisfied,HAMILTON,11,satisfied
Satisfied,ANGELICA,11,forget
Satisfied,HAMILTON,11,satisfied
Satisfied,HAMILTON,11,satisfied
Satisfied,ANGELICA,11,angelica
Satisfied,ANGELICA,11,schuyler
Satisfied,HAMILTON,11,alexander
Satisfied,HAMILTON,11,hamilton
Satisfied,ANGELICA,11,fam'ly
Satisfied,HAMILTON,11,unimportant
Satisfied,HAMILTON,11,million
Satisfied,HAMILTON,11,wait
Satisfied,HAMILTON,11,wait
Satisfied,ANGELICA,11,feels
Satisfied,ANGELICA,11,match
Satisfied,ANGELICA,11,wits
Satisfied,ANGELICA,11,level
Satisfied,ANGELICA,11,hell
Satisfied,ANGELICA,11,catch
Satisfied,ANGELICA,11,feeling
Satisfied,ANGELICA,11,freedom
Satisfied,ANGELICA,11,seein
Satisfied,ANGELICA,11,light
Satisfied,ANGELICA,11,ben
Satisfied,ANGELICA,11,franklin
Satisfied,ANGELICA,11,key
Satisfied,ANGELICA,11,kite
Satisfied,ANGELICA,11,conversation
Satisfied,ANGELICA,11,lasted
Satisfied,ANGELICA,11,minutes
Satisfied,ANGELICA,11,minutes
Satisfied,ANGELICA,11,ev'rything
Satisfied,ANGELICA,11,total
Satisfied,ANGELICA,11,agreement
Satisfied,ANGELICA,11,dream
Satisfied,ANGELICA,11,bit
Satisfied,ANGELICA,11,dance
Satisfied,ANGELICA,11,bit
Satisfied,ANGELICA,11,posture
Satisfied,ANGELICA,11,bit
Satisfied,ANGELICA,11,stance
Satisfied,ANGELICA,11,bit
Satisfied,ANGELICA,11,flirt
Satisfied,ANGELICA,11,chance
Satisfied,ANGELICA,11,fam'ly
Satisfied,ANGELICA,11,answer
Satisfied,ANGELICA,11,hands
Satisfied,ANGELICA,11,started
Satisfied,ANGELICA,11,fidgeting
Satisfied,ANGELICA,11,looked
Satisfied,ANGELICA,11,askance
Satisfied,ANGELICA,11,penniless
Satisfied,ANGELICA,11,flying
Satisfied,ANGELICA,11,seat
Satisfied,ANGELICA,11,pants
Satisfied,ANGELICA,11,handsome
Satisfied,ANGELICA,11,boy
Satisfied,ANGELICA,11,peach
Satisfied,ANGELICA,11,fuzz
Satisfied,ANGELICA,11,grow
Satisfied,ANGELICA,11,wanna
Satisfied,ANGELICA,11,sister's
Satisfied,ELIZA,11,helpless
Satisfied,ELIZA,11,helpless
Satisfied,ANGELICA,11,eyes
Satisfied,ELIZA,11,helpless
Satisfied,ANGELICA,11,realize
Satisfied,ANGELICA & COMPANY,11,fundamental
Satisfied,ANGELICA & COMPANY,11,truths
Satisfied,ANGELICA & COMPANY,11,exact
Satisfied,ANGELICA & COMPANY,11,time
Satisfied,HAMILTON,11,taking
Satisfied,ANGELICA,11,change
Satisfied,ANGELICA,11,life
Satisfied,HAMILTON,11,means
Satisfied,HAMILTON,11,lead
Satisfied,ANGELICA,11,girl
Satisfied,ANGELICA,11,world
Satisfied,ANGELICA,11,job
Satisfied,ANGELICA,11,marry
Satisfied,ANGELICA,11,rich
Satisfied,ANGELICA,11,father
Satisfied,ANGELICA,11,sons
Satisfied,ANGELICA,11,social
Satisfied,ANGELICA,11,climb
Satisfied,ANGELICA,11,wittiest
Satisfied,ANGELICA,11,gossip
Satisfied,ANGELICA,11,york
Satisfied,ANGELICA,11,city
Satisfied,ANGELICA,11,insidious
Satisfied,ANGELICA,11,alexander
Satisfied,ANGELICA,11,penniless
Satisfied,ANGELICA,11,ha
Satisfied,ELIZA,11,elizabeth
Satisfied,ELIZA,11,schuyler
Satisfied,ELIZA,11,pleasure
Satisfied,ELIZA,11,meet
Satisfied,HAMILTON,11,schuyler
Satisfied,ANGELICA,11,sister
Satisfied,ANGELICA,11,cuz
Satisfied,ANGELICA,11,schuyler
Satisfied,ANGELICA,11,sister
Satisfied,ANGELICA,11,elevates
Satisfied,ANGELICA,11,status
Satisfied,ANGELICA,11,na
Satisfied,ANGELICA,11,ve
Satisfied,ANGELICA,11,set
Satisfied,ANGELICA,11,introduce
Satisfied,ANGELICA,11,eliza
Satisfied,ANGELICA,11,bride
Satisfied,ANGELICA,11,nice
Satisfied,ANGELICA,11,angelica
Satisfied,ANGELICA,11,satisfied
Satisfied,ELIZA,11,service
Satisfied,HAMILTON,11,takes
Satisfied,HAMILTON,11,fighting
Satisfied,HAMILTON,11,war
Satisfied,HAMILTON,11,meet
Satisfied,HAMILTON,11,worth
Satisfied,ANGELICA,11,leave
Satisfied,ANGELICA,11,sister
Satisfied,ANGELICA,11,mind
Satisfied,ANGELICA,11,trusting
Satisfied,ANGELICA,11,love
Satisfied,ANGELICA,11,silently
Satisfied,ANGELICA,11,resigned
Satisfied,ANGELICA,11,mine
Satisfied,ANGELICA,11,fine
Satisfied,ANGELICA & COMPANY,11,lying
Satisfied,ANGELICA,11,fantasize
Satisfied,ANGELICA,11,night
Satisfied,ANGELICA,11,alexander's
Satisfied,ANGELICA,11,eyes
Satisfied,ANGELICA,11,romanticize
Satisfied,ANGELICA,11,sized
Satisfied,ANGELICA,11,quickly
Satisfied,ANGELICA,11,dear
Satisfied,ANGELICA,11,eliza's
Satisfied,ANGELICA,11,wife
Satisfied,ANGELICA,11,eyes
Satisfied,ANGELICA,11,life
Satisfied,ANGELICA,11,satisfied
Satisfied,ANGELICA,11,satisfied
Satisfied,ANGELICA,11,groom
Satisfied,MEN (EXCEPT HAMILTON),11,groom
Satisfied,MEN (EXCEPT HAMILTON),11,groom
Satisfied,COMPANY (EXCEPT ANGLIECA & ELIZA & HAMILTON),11,groom
Satisfied,ANGELICA,11,bride
Satisfied,WOMEN (EXEPT ELIZA),11,bride
Satisfied,MEN (EXCEPT HAMILTON),11,bride
Satisfied,COMPANY (EXCEPT ANGLIECA & ELIZA & HAMILTON),11,bride
Satisfied,ANGELICA,11,sister
Satisfied,MEN,11,angelica
Satisfied,MEN,11,angelica
Satisfied,"ELIZA, MEN & WOMEN",11,angelica
Satisfied,ANGELICA,11,union
Satisfied,"ELIZA, MEN & WOMEN",11,union
Satisfied,"ELIZA, MEN & WOMEN",11,revolution
Satisfied,ANGELICA,11,hope
Satisfied,ANGELICA,11,provide
Satisfied,MEN,11,provide
Satisfied,"ELIZA, MEN & WOMEN",11,provide
Satisfied,ANGELICA,11,satisfied
Satisfied,HAMILTON & MEN,11,satisfied
Satisfied,ELIZA & WOMEN,11,satisfied
Satisfied,ELIZA/HAMILTON & MEN & WOMEN,11,satisfied
Satisfied,MEN,11,satisfied
Satisfied,MEN & WOMEN,11,satisfied
Satisfied,MEN,11,satisfied
Satisfied,ANGELICA,11,happy
Satisfied,ANGELICA,11,bride
Satisfied,MEN,11,satisfied
Satisfied,MEN,11,satisfied
Satisfied,MEN,11,satisfied
Satisfied,MEN,11,satisfied
Satisfied,MEN,11,satisfied
Satisfied,MEN,11,satisfied
Satisfied,MEN,11,satisfied
Satisfied,MEN & WOMEN,11,satisfied
Satisfied,ANGELICA,11,satisfied
Satisfied,ANGELICA,11,satisfied
The Story of Tonight (Reprise),LAURENS,12,live
The Story of Tonight (Reprise),LAURENS,12,glory
The Story of Tonight (Reprise),LAFAYETTE/MULLIGAN,12,live
The Story of Tonight (Reprise),LAFAYETTE/MULLIGAN,12,glory
The Story of Tonight (Reprise),LAURENS,12,wonders
The Story of Tonight (Reprise),LAFAYETTE/MULLIGAN,12,wonders
The Story of Tonight (Reprise),LAURENS,12,tomcat
The Story of Tonight (Reprise),LAURENS,12,married
The Story of Tonight (Reprise),LAFAYETTE/MULLIGAN,12,alexander
The Story of Tonight (Reprise),LAFAYETTE/MULLIGAN,12,married
The Story of Tonight (Reprise),LAURENS,12,hope
The Story of Tonight (Reprise),LAURENS,12,ass
The Story of Tonight (Reprise),LAFAYETTE,12,raise
The Story of Tonight (Reprise),LAFAYETTE,12,glass
The Story of Tonight (Reprise),LAFAYETTE,12,freedom
The Story of Tonight (Reprise),LAURENS/MULLIGAN,12,hey
The Story of Tonight (Reprise),MULLIGAN,12,matter
The Story of Tonight (Reprise),MULLIGAN,12,tells
The Story of Tonight (Reprise),LAFAYETTE,12,round
The Story of Tonight (Reprise),LAFAYETTE,12,tonight
The Story of Tonight (Reprise),LAURENS,12,raise
The Story of Tonight (Reprise),LAURENS,12,glass
The Story of Tonight (Reprise),HAMILTON/LAFAYETTE,12,ho
The Story of Tonight (Reprise),MULLIGAN,12,newly
The Story of Tonight (Reprise),MULLIGAN,12,poor
The Story of Tonight (Reprise),HAMILTON/LAFAYETTE/LAURENS,12,woo
The Story of Tonight (Reprise),LAFAYETTE,12,story
The Story of Tonight (Reprise),LAFAYETTE,12,tonight
The Story of Tonight (Reprise),LAURENS,12,round
The Story of Tonight (Reprise),HAMILTON,12,aaron
The Story of Tonight (Reprise),HAMILTON,12,burr
The Story of Tonight (Reprise),BURR,12,sir
The Story of Tonight (Reprise),LAFAYETTE/MULLIGAN,12,burr
The Story of Tonight (Reprise),BURR,12,congratulations
The Story of Tonight (Reprise),MULLIGAN,12,spit
The Story of Tonight (Reprise),MULLIGAN,12,verse
The Story of Tonight (Reprise),MULLIGAN,12,burr
The Story of Tonight (Reprise),BURR,12,gang
The Story of Tonight (Reprise),LAFAYETTE,12,worst
The Story of Tonight (Reprise),LAFAYETTE,12,burr
The Story of Tonight (Reprise),HAMILTON,12,ignore
The Story of Tonight (Reprise),HAMILTON,12,congrats
The Story of Tonight (Reprise),HAMILTON,12,lieutenant
The Story of Tonight (Reprise),HAMILTON,12,colonel
The Story of Tonight (Reprise),HAMILTON,12,command
The Story of Tonight (Reprise),HAMILTON,12,manning
The Story of Tonight (Reprise),HAMILTON,12,george's
The Story of Tonight (Reprise),HAMILTON,12,journal
The Story of Tonight (Reprise),BURR,12,hear
The Story of Tonight (Reprise),BURR,12,indispensable
The Story of Tonight (Reprise),LAURENS,12,heard
The Story of Tonight (Reprise),LAURENS,12,special
The Story of Tonight (Reprise),LAURENS,12,burr
The Story of Tonight (Reprise),LAURENS,12,tryin
The Story of Tonight (Reprise),LAURENS,12,hide
The Story of Tonight (Reprise),LAURENS,12,burr
The Story of Tonight (Reprise),HAMILTON,12,guys
The Story of Tonight (Reprise),HAMILTON,12,leave
The Story of Tonight (Reprise),HAMILTON,12,alright
The Story of Tonight (Reprise),HAMILTON,12,burr
The Story of Tonight (Reprise),HAMILTON,12,brought
The Story of Tonight (Reprise),HAMILTON,12,girl
The Story of Tonight (Reprise),HAMILTON,12,tonight
The Story of Tonight (Reprise),HAMILTON,12,burr
The Story of Tonight (Reprise),BURR,12,afraid
The Story of Tonight (Reprise),BURR,12,unlawful
The Story of Tonight (Reprise),BURR,12,sir
The Story of Tonight (Reprise),BURR,12,married
The Story of Tonight (Reprise),BURR,12,married
The Story of Tonight (Reprise),BURR,12,british
The Story of Tonight (Reprise),BURR,12,officer
The Story of Tonight (Reprise),HAMILTON,12,shit
The Story of Tonight (Reprise),BURR,12,congrats
The Story of Tonight (Reprise),BURR,12,alexander
The Story of Tonight (Reprise),BURR,12,smile
The Story of Tonight (Reprise),BURR,12,war
The Story of Tonight (Reprise),HAMILTON,12,understand
The Story of Tonight (Reprise),HAMILTON,12,love
The Story of Tonight (Reprise),HAMILTON,12,woman
The Story of Tonight (Reprise),HAMILTON,12,waiting
The Story of Tonight (Reprise),BURR,12,war
The Story of Tonight (Reprise),HAMILTON,12,war
Wait For It,BURR,13,theodosia
Wait For It,BURR,13,writes
Wait For It,BURR,13,letter
Wait For It,BURR,13,day
Wait For It,BURR,13,keeping
Wait For It,BURR,13,bed
Wait For It,BURR,13,warm
Wait For It,BURR,13,husband
Wait For It,BURR,13,british
